Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,43.25579032,159.2112511,9.8237771,1.540354,66.62922965,245.2416875,15.13209435
1,37.66793716,159.6268731,5.912220905,1.638775,61.72927372,261.5925289,9.688799814
1,35.44908385,160.420932,3.333705167,1.804019,63.95082079,289.4024093,6.014067461
1,35.32649033,160.4643797,4.216731507,1.757412,62.08319802,282.0020264,7.410534551
1,43.65043657,160.3879223,10.75345586,2.102524,91.77609051,337.219456,22.60939904
1,102.2861468,91.26501807,39.92596425,1.704142,174.3101188,155.5285504,68.03951257
1,100.0843713,90.66657585,39.80760374,1.106394,110.7327479,100.3129555,44.04289394
1,99.91116812,91.13588453,40.16354225,1.118315,111.732158,101.9186267,44.91549175
1,99.74413235,90.32001116,38.7952451,1.12689,112.4006653,101.7807174,43.71797375
1,99.79458301,90.40393877,39.71622411,0.711127,70.96662243,64.28868177,28.2432793
1,99.51168064,89.64931754,39.18507373,0.7464359,74.2790909,66.91746902,29.24914578
1,99.64175246,90.13196039,39.38435024,0.5858594,58.37605731,52.80465623,23.0736918
1,98.60969605,89.94038335,39.18731626,0.7262959,71.61981794,65.32333167,28.46158713
1,98.41009726,90.34333851,39.31478564,0.6667385,65.61380063,60.235382,26.2126812
1,98.33210576,90.0229565,39.71293837,0.855342,84.10758001,77.00041566,33.96814413
1,97.4216743,90.94118704,39.80874195,0.9278679,90.39444434,84.38140825,36.9372538
1,96.63498338,91.15837631,40.14484979,1.076733,104.0500756,98.153232,43.22528455
1,95.69710662,90.66826847,40.15893386,1.373387,131.4291622,124.5226212,55.15375769
1,95.76689857,91.7682145,40.69898208,1.10792,106.1020623,101.6718402,45.09121623
1,94.94724099,93.09822753,41.12033765,1.391317,132.1017105,129.5291466,57.21142482
1,95.93995538,92.88361879,41.37369822,1.181554,113.358238,109.7470113,48.88525863
1,74.91586465,123.1713798,10.67980864,3.219633,241.20159,396.5666389,34.38506433
1,78.79414703,124.9982854,11.28174827,1.80828,142.4818802,226.0318994,20.40055975
1,81.63765039,132.0041114,45.40578581,1.669104,136.2617288,220.3285904,75.78697872
1,84.44885123,131.7566125,46.47087821,1.599599,135.084298,210.7577455,74.33477031
1,85.76211164,134.08283,48.10211456,2.255167,193.407884,302.3791734,108.4783014
1,86.39444922,133.1783495,47.50017404,1.358677,117.3821511,180.9463603,64.53739397
1,87.15734724,132.993814,47.08932364,1.309203,114.1066605,174.1159003,61.64948378
1,86.51115251,131.982188,46.21422536,1.493942,129.2426442,197.1737339,69.04137227
1,86.88624227,132.7847333,46.39566003,0.8610704,74.81517139,114.3370034,39.94992954
1,87.3025098,132.6653864,46.95623851,0.867452,75.73073673,115.0808548,40.73228301
1,86.6218513,131.9680692,45.86748657,1.073658,93.00224362,141.6885733,49.2459939
1,86.36931762,133.1626153,45.79163363,1.39423,120.4186937,185.6593132,63.84406936
1,85.9890071,130.5243198,45.00760757,2.103332,180.8634303,274.5359786,94.66594125
1,87.03488566,130.9872853,44.45885022,2.597795,226.0987908,340.2781148,115.4949788
1,112.3519261,70.08404392,3.901464646,6.428797,722.2877257,450.5560913,25.08172421
1,109.1119675,71.268824,2.4524652,3.651386,398.4099107,260.2299862,8.954897096
1,108.4445509,72.66980892,2.277197869,3.749096,406.5690319,272.44609,8.537433422
1,105.9859553,72.4886398,0.529543521,2.356039,249.7070441,170.7860624,1.247625188
1,103.7264173,73.43261294,359.2628179,2.98137,309.2468289,218.9297892,1071.095387
1,103.4114617,72.00583046,357.6950576,2.794052,288.9370015,201.1880346,999.418591
1,98.85530222,71.54531263,356.9830662,4.649367,459.6145799,332.6404156,1659.745288
1,98.89719432,71.86570779,357.1230745,3.236403,320.0711764,232.5863923,1155.79419
1,97.55411077,73.9802576,357.2235288,3.318501,323.7334142,245.5035588,1185.446638
1,96.37368744,73.41976311,357.3391286,2.809774,270.7882812,206.2929415,1004.042193
1,95.82668223,73.73708348,357.4739453,2.7226,260.897725,200.7565835,973.2585634
1,96.2754872,73.93195302,357.0065319,2.336507,224.9483498,172.7425258,834.1482608
1,95.69702417,73.25428083,357.5698145,2.44786,234.2529176,179.3162239,875.2808461
